0.105000 -0.172928 0.036842 -0.026250 0.073774 0.345383 -0.250000
0.106000 -0.172854 0.037187 -0.026500 0.074468 0.345226 -0.250000
0.107000 -0.172780 0.037533 -0.026750 0.075161 0.345068 -0.250000
0.108000 -0.172705 0.037878 -0.027000 0.075854 0.344909 -0.250000
0.109000 -0.172629 0.038223 -0.027250 0.076547 0.344748 -0.250000
0.110000 -0.172552 0.038567 -0.027500 0.077239 0.344586 -0.250000
0.111000 -0.172475 0.038912 -0.027750 0.077931 0.344422 -0.250000
0.112000 -0.172397 0.039256 -0.028000 0.078623 0.344257 -0.250000
0.113000 -0.172318 0.039601 -0.028250 0.079314 0.344090 -0.250000
0.114000 -0.172239 0.039945 -0.028500 0.080006 0.343922 -0.250000
0.115000 -0.172159 0.040289 -0.028750 0.080697 0.343752 -0.250000
0.116000 -0.172078 0.040632 -0.029000 0.081388 0.343581 -0.250000
0.117000 -0.171997 0.040976 -0.029250 0.082078 0.343409 -0.250000
0.118000 -0.171915 0.041319 -0.029500 0.082768 0.343235 -0.250000
0.119000 -0.171832 0.041663 -0.029750 0.083458 0.343059 -0.250000
0.120000 -0.171749 0.042006 -0.030000 0.084148 0.342882 -0.250000
0.121000 -0.171665 0.042349 -0.030250 0.084837 0.342704 -0.250000
0.122000 -0.171580 0.042691 -0.030500 0.085526 0.342524 -0.250000
0.123000 -0.171494 0.043034 -0.030750 0.086215 0.342343 -0.250000
0.124000 -0.171408 0.043376 -0.031000 0.086903 0.342160 -0.250000
0.125000 -0.171321 0.043718 -0.031250 0.087591 0.341976 -0.250000
0.126000 -0.171233 0.044060 -0.031500 0.088279 0.341790 -0.250000
0.127000 -0.171145 0.044402 -0.031750 0.088966 0.341603 -0.250000
0.128000 -0.171056 0.044744 -0.032000 0.089653 0.341415 -0.250000
0.129000 -0.170967 0.045085 -0.032250 0.090340 0.341225 -0.250000
0.130000 -0.170876 0.045426 -0.032500 0.091027 0.341033 -0.250000
0.131000 -0.170785 0.045767 -0.032750 0.091713 0.340841 -0.250000
0.132000 -0.170693 0.046108 -0.033000 0.092399 0.340646 -0.250000
0.133000 -0.170601 0.046449 -0.033250 0.093084 0.340450 -0.250000
0.134000 -0.170508 0.046789 -0.033500 0.093770 0.340253 -0.250000
0.135000 -0.170414 0.047130 -0.033750 0.094455 0.340055 -0.250000
0.136000 -0.170320 0.047470 -0.034000 0.095139 0.339855 -0.250000
0.137000 -0.170225 0.047810 -0.034250 0.095823 0.339653 -0.250000
0.138000 -0.170129 0.048149 -0.034500 0.096507 0.339450 -0.250000
0.139000 -0.170032 0.048489 -0.034750 0.097191 0.339246 -0.250000
0.140000 -0.169935 0.048828 -0.035000 0.097874 0.339040 -0.250000
0.141000 -0.169837 0.049167 -0.035250 0.098557 0.338833 -0.250000
0.142000 -0.169739 0.049506 -0.035500 0.099239 0.338624 -0.250000
0.143000 -0.169639 0.049844 -0.035750 0.099922 0.338414 -0.250000
0.144000 -0.169540 0.050183 -0.036000 0.100604 0.338202 -0.250000
0.145000 -0.169439 0.050521 -0.036250 0.101285 0.337989 -0.250000
0.146000 -0.169338 0.050859 -0.036500 0.101966 0.337775 -0.250000
0.147000 -0.169236 0.051197 -0.036750 0.102647 0.337559 -0.250000
0.148000 -0.169133 0.051534 -0.037000 0.103327 0.337341 -0.250000
0.149000 -0.169030 0.051872 -0.037250 0.104007 0.337123 -0.250000
0.150000 -0.168926 0.052209 -0.037500 0.104687 0.336903 -0.250000
0.151000 -0.168821 0.052546 -0.037750 0.105366 0.336681 -0.250000
0.152000 -0.168716 0.052882 -0.038000 0.106045 0.336458 -0.250000
0.153000 -0.168610 0.053219 -0.038250 0.106724 0.336234 -0.250000
0.154000 -0.168503 0.053555 -0.038500 0.107402 0.336008 -0.250000
0.155000 -0.168395 0.053891 -0.038750 0.108080 0.335780 -0.250000
0.156000 -0.168287 0.054227 -0.039000 0.108757 0.335552 -0.250000
0.157000 -0.168179 0.054562 -0.039250 0.109434 0.335321 -0.250000
0.158000 -0.168069 0.054898 -0.039500 0.110111 0.335090 -0.250000
0.159000 -0.167959 0.055233 -0.039750 0.110787 0.334857 -0.250000
0.160000 -0.167848 0.055568 -0.040000 0.111463 0.334623 -0.250000
0.161000 -0.167737 0.055902 -0.040250 0.112139 0.334387 -0.250000
0.162000 -0.167625 0.056237 -0.040500 0.112814 0.334150 -0.250000
0.163000 -0.167512 0.056571 -0.040750 0.113489 0.333911 -0.250000
0.164000 -0.167398 0.056905 -0.041000 0.114163 0.333671 -0.250000
0.165000 -0.167284 0.057238 -0.041250 0.114837 0.333429 -0.250000
0.166000 -0.167169 0.057572 -0.041500 0.115511 0.333186 -0.250000
0.167000 -0.167054 0.057905 -0.041750 0.116184 0.332942 -0.250000
0.168000 -0.166938 0.058238 -0.042000 0.116856 0.332696 -0.250000
0.169000 -0.166821 0.058571 -0.042250 0.117529 0.332449 -0.250000
0.170000 -0.166703 0.058903 -0.042500 0.118201 0.332201 -0.250000
0.171000 -0.166585 0.059235 -0.042750 0.118872 0.331951 -0.250000
0.172000 -0.166466 0.059567 -0.043000 0.119543 0.331700 -0.250000
0.173000 -0.166347 0.059899 -0.043250 0.120214 0.331447 -0.250000
0.174000 -0.166226 0.060230 -0.043500 0.120884 0.331193 -0.250000
0.175000 -0.166106 0.060562 -0.043750 0.121554 0.330937 -0.250000
0.176000 -0.165984 0.060893 -0.044000 0.122223 0.330680 -0.250000
0.177000 -0.165862 0.061223 -0.044250 0.122892 0.330422 -0.250000
0.178000 -0.165739 0.061554 -0.044500 0.123561 0.330162 -0.250000
0.179000 -0.165615 0.061884 -0.044750 0.124229 0.329901 -0.250000
0.180000 -0.165491 0.062214 -0.045000 0.124897 0.329639 -0.250000
0.181000 -0.165366 0.062543 -0.045250 0.125564 0.329375 -0.250000
0.182000 -0.165241 0.062873 -0.045500 0.126231 0.329109 -0.250000
0.183000 -0.165114 0.063202 -0.045750 0.126897 0.328843 -0.250000
0.184000 -0.164988 0.063531 -0.046000 0.127563 0.328575 -0.250000
0.185000 -0.164860 0.063859 -0.046250 0.128228 0.328305 -0.250000
0.186000 -0.164732 0.064188 -0.046500 0.128893 0.328034 -0.250000
0.187000 -0.164603 0.064516 -0.046750 0.129558 0.327762 -0.250000
0.188000 -0.164473 0.064843 -0.047000 0.130222 0.327488 -0.250000
0.189000 -0.164343 0.065171 -0.047250 0.130885 0.327213 -0.250000
0.190000 -0.164212 0.065498 -0.047500 0.131549 0.326937 -0.250000
0.191000 -0.164081 0.065825 -0.047750 0.132211 0.326659 -0.250000
0.192000 -0.163948 0.066152 -0.048000 0.132874 0.326380 -0.250000
0.193000 -0.163816 0.066478 -0.048250 0.133535 0.326099 -0.250000
0.194000 -0.163682 0.066804 -0.048500 0.134197 0.325817 -0.250000
0.195000 -0.163548 0.067130 -0.048750 0.134857 0.325534 -0.250000
0.196000 -0.163413 0.067455 -0.049000 0.135518 0.325249 -0.250000
0.197000 -0.163277 0.067781 -0.049250 0.136178 0.324963 -0.250000
0.198000 -0.163141 0.068106 -0.049500 0.136837 0.324676 -0.250000
0.199000 -0.163004 0.068430 -0.049750 0.137496 0.324387 -0.250000
0.200000 -0.162867 0.068755 -0.050000 0.138155 0.324097 -0.250000
0.201000 -0.162729 0.069079 -0.050250 0.138813 0.323805 -0.250000
0.202000 -0.162590 0.069403 -0.050500 0.139470 0.323512 -0.250000
0.203000 -0.162451 0.069726 -0.050750 0.140127 0.323218 -0.250000
0.204000 -0.162310 0.070049 -0.051000 0.140783 0.322922 -0.250000
0.205000 -0.162170 0.070372 -0.051250 0.141440 0.322625 -0.250000
0.206000 -0.162028 0.070695 -0.051500 0.142095 0.322327 -0.250000
0.207000 -0.161886 0.071017 -0.051750 0.142750 0.322027 -0.250000
0.208000 -0.161743 0.071339 -0.052000 0.143405 0.321726 -0.250000
0.209000 -0.161600 0.071661 -0.052250 0.144059 0.321424 -0.250000
0.210000 -0.161456 0.071982 -0.052500 0.144712 0.321120 -0.250000
0.211000 -0.161311 0.072304 -0.052750 0.145365 0.320815 -0.250000
0.212000 -0.161166 0.072624 -0.053000 0.146018 0.320508 -0.250000
0.213000 -0.161020 0.072945 -0.053250 0.146670 0.320200 -0.250000
0.214000 -0.160873 0.073265 -0.053500 0.147321 0.319891 -0.250000
0.215000 -0.160726 0.073585 -0.053750 0.147972 0.319580 -0.250000
0.216000 -0.160578 0.073905 -0.054000 0.148622 0.319268 -0.250000
0.217000 -0.160429 0.074224 -0.054250 0.149272 0.318955 -0.250000
0.218000 -0.160280 0.074543 -0.054500 0.149922 0.318641 -0.250000
0.219000 -0.160130 0.074861 -0.054750 0.150570 0.318325 -0.250000
0.220000 -0.159979 0.075180 -0.055000 0.151219 0.318007 -0.250000
0.221000 -0.159828 0.075498 -0.055250 0.151867 0.317689 -0.250000
0.222000 -0.159676 0.075815 -0.055500 0.152514 0.317369 -0.250000
0.223000 -0.159524 0.076133 -0.055750 0.153161 0.317047 -0.250000
0.224000 -0.159371 0.076450 -0.056000 0.153807 0.316725 -0.250000
0.225000 -0.159217 0.076767 -0.056250 0.154452 0.316401 -0.250000
0.226000 -0.159062 0.077083 -0.056500 0.155098 0.316075 -0.250000
0.227000 -0.158907 0.077399 -0.056750 0.155742 0.315749 -0.250000
0.228000 -0.158752 0.077715 -0.057000 0.156386 0.315420 -0.250000
0.229000 -0.158595 0.078030 -0.057250 0.157030 0.315091 -0.250000
0.230000 -0.158438 0.078345 -0.057500 0.157673 0.314760 -0.250000
0.231000 -0.158280 0.078660 -0.057750 0.158315 0.314428 -0.250000
0.232000 -0.158122 0.078974 -0.058000 0.158957 0.314095 -0.250000
0.233000 -0.157963 0.079289 -0.058250 0.159598 0.313760 -0.250000
0.234000 -0.157804 0.079602 -0.058500 0.160239 0.313425 -0.250000
0.235000 -0.157643 0.079916 -0.058750 0.160879 0.313087 -0.250000
0.236000 -0.157482 0.080229 -0.059000 0.161518 0.312749 -0.250000
0.237000 -0.157321 0.080542 -0.059250 0.162157 0.312409 -0.250000
0.238000 -0.157159 0.080854 -0.059500 0.162796 0.312067 -0.250000
0.239000 -0.156996 0.081166 -0.059750 0.163434 0.311725 -0.250000
0.240000 -0.156833 0.081478 -0.060000 0.164071 0.311381 -0.250000
0.241000 -0.156669 0.081789 -0.060250 0.164708 0.311036 -0.250000
0.242000 -0.156504 0.082100 -0.060500 0.165344 0.310689 -0.250000
0.243000 -0.156338 0.082411 -0.060750 0.165979 0.310341 -0.250000
0.244000 -0.156172 0.082721 -0.061000 0.166614 0.309992 -0.250000
0.245000 -0.156006 0.083031 -0.061250 0.167249 0.309642 -0.250000
0.246000 -0.155839 0.083341 -0.061500 0.167882 0.309290 -0.250000
0.247000 -0.155671 0.083650 -0.061750 0.168516 0.308937 -0.250000
0.248000 -0.155502 0.083959 -0.062000 0.169148 0.308583 -0.250000
0.249000 -0.155333 0.084268 -0.062250 0.169780 0.308227 -0.250000
0.250000 -0.155163 0.084576 -0.062500 0.170412 0.307870 -0.250000
0.251000 -0.154993 0.084884 -0.062750 0.171043 0.307512 -0.250000
0.252000 -0.154822 0.085191 -0.063000 0.171673 0.307152 -0.250000
0.253000 -0.154650 0.085498 -0.063250 0.172302 0.306792 -0.250000
0.254000 -0.154478 0.085805 -0.063500 0.172932 0.306430 -0.250000
0.255000 -0.154305 0.086112 -0.063750 0.173560 0.306066 -0.250000
0.256000 -0.154131 0.086418 -0.064000 0.174188 0.305701 -0.250000
0.257000 -0.153957 0.086723 -0.064250 0.174815 0.305336 -0.250000
0.258000 -0.153782 0.087029 -0.064500 0.175442 0.304968 -0.250000
0.259000 -0.153607 0.087334 -0.064750 0.176067 0.304600 -0.250000
0.260000 -0.153431 0.087638 -0.065000 0.176693 0.304230 -0.250000
0.261000 -0.153254 0.087943 -0.065250 0.177318 0.303859 -0.250000
0.262000 -0.153077 0.088246 -0.065500 0.177942 0.303486 -0.250000
0.263000 -0.152899 0.088550 -0.065750 0.178565 0.303113 -0.250000
0.264000 -0.152720 0.088853 -0.066000 0.179188 0.302738 -0.250000
0.265000 -0.152541 0.089156 -0.066250 0.179810 0.302362 -0.250000
0.266000 -0.152361 0.089458 -0.066500 0.180432 0.301984 -0.250000
0.267000 -0.152181 0.089760 -0.066750 0.181053 0.301605 -0.250000
0.268000 -0.152000 0.090062 -0.067000 0.181673 0.301225 -0.250000
0.269000 -0.151818 0.090363 -0.067250 0.182293 0.300844 -0.250000
0.270000 -0.151636 0.090664 -0.067500 0.182912 0.300462 -0.250000
0.271000 -0.151453 0.090964 -0.067750 0.183530 0.300078 -0.250000
0.272000 -0.151269 0.091264 -0.068000 0.184148 0.299693 -0.250000
0.273000 -0.151085 0.091564 -0.068250 0.184765 0.299306 -0.250000
0.274000 -0.150901 0.091863 -0.068500 0.185382 0.298919 -0.250000
0.275000 -0.150715 0.092162 -0.068750 0.185998 0.298530 -0.250000
0.276000 -0.150529 0.092461 -0.069000 0.186613 0.298140 -0.250000
0.277000 -0.150343 0.092759 -0.069250 0.187227 0.297748 -0.250000
0.278000 -0.150155 0.093057 -0.069500 0.187841 0.297356 -0.250000
0.279000 -0.149967 0.093354 -0.069750 0.188454 0.296962 -0.250000
0.280000 -0.149779 0.093651 -0.070000 0.189067 0.296567 -0.250000
0.281000 -0.149590 0.093948 -0.070250 0.189679 0.296171 -0.250000
0.282000 -0.149400 0.094244 -0.070500 0.190290 0.295773 -0.250000
0.283000 -0.149210 0.094539 -0.070750 0.190900 0.295374 -0.250000
0.284000 -0.149019 0.094835 -0.071000 0.191510 0.294974 -0.250000
0.285000 -0.148828 0.095130 -0.071250 0.192120 0.294573 -0.250000
0.286000 -0.148635 0.095424 -0.071500 0.192728 0.294170 -0.250000
0.287000 -0.148443 0.095719 -0.071750 0.193336 0.293767 -0.250000
0.288000 -0.148249 0.096012 -0.072000 0.193943 0.293362 -0.250000
0.289000 -0.148055 0.096306 -0.072250 0.194550 0.292955 -0.250000
0.290000 -0.147861 0.096599 -0.072500 0.195155 0.292548 -0.250000
0.291000 -0.147666 0.096891 -0.072750 0.195760 0.292139 -0.250000
0.292000 -0.147470 0.097183 -0.073000 0.196365 0.291729 -0.250000
0.293000 -0.147274 0.097475 -0.073250 0.196969 0.291318 -0.250000
0.294000 -0.147077 0.097766 -0.073500 0.197572 0.290906 -0.250000
0.295000 -0.146879 0.098057 -0.073750 0.198174 0.290492 -0.250000
0.296000 -0.146681 0.098348 -0.074000 0.198776 0.290077 -0.250000
0.297000 -0.146482 0.098638 -0.074250 0.199377 0.289661 -0.250000
0.298000 -0.146283 0.098928 -0.074500 0.199977 0.289244 -0.250000
0.299000 -0.146083 0.099217 -0.074750 0.200577 0.288826 -0.250000
0.300000 -0.145882 0.099506 -0.075000 0.201175 0.288406 -0.250000
0.301000 -0.145681 0.099794 -0.075250 0.201774 0.287985 -0.250000
0.302000 -0.145479 0.100082 -0.075500 0.202371 0.287563 -0.250000
0.303000 -0.145277 0.100370 -0.075750 0.202968 0.287140 -0.250000
0.304000 -0.145074 0.100657 -0.076000 0.203564 0.286715 -0.250000
0.305000 -0.144870 0.100943 -0.076250 0.204159 0.286290 -0.250000
0.306000 -0.144666 0.101230 -0.076500 0.204754 0.285863 -0.250000
0.307000 -0.144461 0.101516 -0.076750 0.205348 0.285435 -0.250000
0.308000 -0.144256 0.101801 -0.077000 0.205941 0.285005 -0.250000
0.309000 -0.144050 0.102086 -0.077250 0.206533 0.284575 -0.250000
0.310000 -0.143844 0.102371 -0.077500 0.207125 0.284143 -0.250000
0.311000 -0.143636 0.102655 -0.077750 0.207716 0.283710 -0.250000
0.312000 -0.143429 0.102938 -0.078000 0.208306 0.283276 -0.250000
0.313000 -0.143220 0.103222 -0.078250 0.208896 0.282841 -0.250000
0.314000 -0.143012 0.103505 -0.078500 0.209484 0.282405 -0.250000
0.315000 -0.142802 0.103787 -0.078750 0.210073 0.281967 -0.250000
0.316000 -0.142592 0.104069 -0.079000 0.210660 0.281528 -0.250000
0.317000 -0.142381 0.104350 -0.079250 0.211246 0.281089 -0.250000
0.318000 -0.142170 0.104632 -0.079500 0.211832 0.280647 -0.250000
0.319000 -0.141958 0.104912 -0.079750 0.212417 0.280205 -0.250000
0.320000 -0.141746 0.105192 -0.080000 0.213002 0.279762 -0.250000
0.321000 -0.141533 0.105472 -0.080250 0.213585 0.279317 -0.250000
0.322000 -0.141319 0.105751 -0.080500 0.214168 0.278871 -0.250000
0.323000 -0.141105 0.106030 -0.080750 0.214750 0.278424 -0.250000
0.324000 -0.140890 0.106309 -0.081000 0.215332 0.277976 -0.250000
0.325000 -0.140675 0.106587 -0.081250 0.215912 0.277527 -0.250000
0.326000 -0.140459 0.106864 -0.081500 0.216492 0.277076 -0.250000
0.327000 -0.140243 0.107141 -0.081750 0.217071 0.276625 -0.250000
0.328000 -0.140026 0.107418 -0.082000 0.217649 0.276172 -0.250000
0.329000 -0.139808 0.107694 -0.082250 0.218227 0.275718 -0.250000
0.330000 -0.139590 0.107970 -0.082500 0.218804 0.275263 -0.250000
0.331000 -0.139371 0.108245 -0.082750 0.219380 0.274807 -0.250000
0.332000 -0.139151 0.108520 -0.083000 0.219955 0.274350 -0.250000
0.333000 -0.138932 0.108794 -0.083250 0.220529 0.273891 -0.250000
0.334000 -0.138711 0.109068 -0.083500 0.221103 0.273431 -0.250000
0.335000 -0.138490 0.109342 -0.083750 0.221676 0.272971 -0.250000
0.336000 -0.138268 0.109615 -0.084000 0.222248 0.272509 -0.250000
0.337000 -0.138046 0.109887 -0.084250 0.222820 0.272046 -0.250000
0.338000 -0.137823 0.110159 -0.084500 0.223390 0.271582 -0.250000
0.339000 -0.137600 0.110431 -0.084750 0.223960 0.271116 -0.250000
0.340000 -0.137376 0.110702 -0.085000 0.224529 0.270650 -0.250000
0.341000 -0.137151 0.110972 -0.085250 0.225097 0.270182 -0.250000
0.342000 -0.136926 0.111243 -0.085500 0.225665 0.269713 -0.250000
0.343000 -0.136701 0.111512 -0.085750 0.226231 0.269244 -0.250000
0.344000 -0.136474 0.111782 -0.086000 0.226797 0.268773 -0.250000
0.345000 -0.136247 0.112050 -0.086250 0.227362 0.268301 -0.250000
0.346000 -0.136020 0.112319 -0.086500 0.227926 0.267827 -0.250000
0.347000 -0.135792 0.112587 -0.086750 0.228490 0.267353 -0.250000
0.348000 -0.135564 0.112854 -0.087000 0.229052 0.266878 -0.250000
0.349000 -0.135335 0.113121 -0.087250 0.229614 0.266401 -0.250000
0.350000 -0.135105 0.113387 -0.087500 0.230175 0.265923 -0.250000
0.351000 -0.134875 0.113653 -0.087750 0.230736 0.265445 -0.250000
0.352000 -0.134644 0.113919 -0.088000 0.231295 0.264965 -0.250000
0.353000 -0.134413 0.114183 -0.088250 0.231854 0.264484 -0.250000
0.354000 -0.134181 0.114448 -0.088500 0.232411 0.264002 -0.250000
0.355000 -0.133949 0.114712 -0.088750 0.232968 0.263519 -0.250000
0.356000 -0.133716 0.114975 -0.089000 0.233525 0.263034 -0.250000
0.357000 -0.133482 0.115239 -0.089250 0.234080 0.262549 -0.250000
0.358000 -0.133248 0.115501 -0.089500 0.234634 0.262063 -0.250000
0.359000 -0.133013 0.115763 -0.089750 0.235188 0.261575 -0.250000
0.360000 -0.132778 0.116025 -0.090000 0.235741 0.261087 -0.250000
0.361000 -0.132542 0.116286 -0.090250 0.236293 0.260597 -0.250000
0.362000 -0.132306 0.116546 -0.090500 0.236844 0.260106 -0.250000
0.363000 -0.132069 0.116807 -0.090750 0.237395 0.259614 -0.250000
0.364000 -0.131832 0.117066 -0.091000 0.237944 0.259121 -0.250000
0.365000 -0.131594 0.117325 -0.091250 0.238493 0.258627 -0.250000
0.366000 -0.131355 0.117584 -0.091500 0.239041 0.258132 -0.250000
0.367000 -0.131116 0.117842 -0.091750 0.239588 0.257636 -0.250000
